id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
35333,AR-0001,small_airport,Cullen Airport,-52.88574,-68.414956,132,SA,AR,AR-V,Cullen,no,,,,,,
35334,AR-0002,small_airport,Estancia Los Cerros Airport,-54.343,-67.837532,1914,SA,AR,AR-V,Estancia Los Cerros,no,,,,,,
35335,AR-0003,small_airport,Rio Bellavista Airport,-53.98270035,-68.52359772,201,SA,AR,AR-V,Rio Bellavista,no,,,,,,
35398,AR-0004,small_airport,Merlo Airport,-32.35820007,-65.01740265,796,SA,AR,AR-D,Merlo,yes,,,RLO,,,
35399,AR-0005,small_airport,Bragado Airport,-35.145811,-60.480294,196,SA,AR,AR-B,Bragado,no,SA2X,QRF,BRA,,,
333805,AR-0006,small_airport,Los Rulos Airport,-28.933839,-62.792315,305,SA,AR,AR-G,Casares,no,,,CCR,,,
35401,AR-0007,small_airport,Caleta Olivia Airport,-46.37428,-67.59409,37,SA,AR,AR-Z,Caleta Olivia,no,,CVI,CAO,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_Caleta_Olivia,
42798,AR-0008,small_airport,Aeroclub Chaco Airport,-27.6311,-59.1797,164,SA,AR,AR-H,Resistencia,no,,,RES,,https://en.wikipedia.org/wiki/Resistencia_Aeroclub,
35403,AR-0009,small_airport,Charata Airport,-27.2164,-61.2103,318,SA,AR,AR-H,Charata,no,,CNT,CHA,,https://en.wikipedia.org/wiki/Charata_Airport,
35404,AR-0010,small_airport,General Villegas Airport,-34.995728,-62.999725,383,SA,AR,AR-B,General Villegas,no,,VGS,GAS,,https://en.wikipedia.org/wiki/General_Villegas_Airport,
35405,AR-0011,small_airport,Los Menucos Airport,-40.817699,-68.074699,2571,SA,AR,AR-R,Los Menucos,no,,LMD,MCO,,https://en.wikipedia.org/wiki/Los_Menucos_Airport,
42799,AR-0012,small_airport,Aerofumigaciones Don Alejandro Airport,-33.306157,-60.656387,170,SA,AR,AR-S,Coronel Bogado,no,,,OGB,,,
42800,AR-0013,small_airport,Agro Servicio Yoris Airport,-26.583055,-64.529724,1043,SA,AR,AR-T,Gobernador Garmendia,no,,,GYT,http://www.asysrl.com.ar/,,
42801,AR-0014,small_airport,Agroaire Airport,-27.4978,-61.6586,377,SA,AR,AR-H,Gancedo,no,,,GAI,,,
35409,AR-0015,closed,Saenz Peña Airport,-26.81579971,-60.44829941,20,SA,AR,AR-H,Presidencia Roque Sáenz Peña,no,,,,,,"SZQ, SZQ"
35410,AR-0016,closed,(Old) Antoine De Saint Exupery Airport,-40.74010086,-64.98049927,85,SA,AR,AR-R,San Antonio Oeste,no,,,,,,"OES, OES"
35412,AR-0017,small_airport,Valcheta Airport,-40.700001,-66.150002,629,SA,AR,AR-R,Valcheta,no,,VCF,VAL,,https://en.wikipedia.org/wiki/Valcheta_Airport,
35413,AR-0018,small_airport,Villa Mercedes Airport,-33.640858,-65.420074,1689,SA,AR,AR-D,Villa Mercedes,no,,,CED,,,
38694,AR-0019,small_airport,13 De Diciembre Airport,-45.90417,-67.559295,170,SA,AR,AR-U,Comodoro Rivadavia,no,,,ICO,,,
38695,AR-0020,heliport,Abel Monteverde Heliport,-32.9208,-62.4663,2646,SA,AR,AR-X,Monte Buey,no,,,HMB,,,
38696,AR-0021,small_airport,Acindar Airport,-33.2647,-60.2842,82,SA,AR,AR-S,Villa Constitución,no,,,ION,,,
38697,AR-0022,small_airport,Aeroboero Airport,-30.7286,-62.0078,314,SA,AR,AR-X,Morteros,no,,,BOE,,,
38698,AR-0023,small_airport,Bahia Blanca Aeroclub Airport,-38.672059,-62.352846,49,SA,AR,AR-B,Bahia Blanca,no,SA92,,BHB,,,
38699,AR-0024,small_airport,Balcarce Aeroclub Airport,-37.9156,-58.3442,393,SA,AR,AR-B,Balcarce,no,SA20,,BAL,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Balcarce,
38700,AR-0025,small_airport,Cipoletti Aeroclub Airport,-38.89310074,-67.98860168,885,SA,AR,AR-R,Cipoletti,no,SAHI,,CIP,,,
38701,AR-0026,small_airport,Olavarria Aeroclub Airport,-36.96440125,-60.2757988,606,SA,AR,AR-B,Olavarria,no,,,OLC,,,
38702,AR-0027,small_airport,Rauch Airport,-36.771887,-59.057837,308,SA,AR,AR-B,Rauch,no,,,RAU,,,"""Alas de Rauch"""
38703,AR-0028,small_airport,Tandil Aeroclub Airport,-37.265598,-59.0933,583,SA,AR,AR-B,Tandil,no,SA1B,,,,,
38704,AR-0029,small_airport,Aerotec Airport,-33.20694351,-68.49222565,2181,SA,AR,AR-M,Rivadavia,no,,,RAE,,,
38705,AR-0030,small_airport,Alagro Fumigaciones Airport,-32.8878,-60.8436,114,SA,AR,AR-S,Funes,no,,,UNE,,,
38706,AR-0031,small_airport,San Andrés de Giles Airport,-34.470347,-59.42461,167,SA,AR,AR-B,San Andrés de Giles,yes,,,GIL,,,
38707,AR-0032,small_airport,Alejandro Roca Airport,-33.34889984,-63.72999954,688,SA,AR,AR-X,Alejandro Roca,no,,,ALR,,,
38708,AR-0033,small_airport,Alfredo Sanchez Airport,-34.8011,-61.865,328,SA,AR,AR-B,General Pinto,no,,,SEZ,,,
38709,AR-0034,small_airport,Algarrobo/La Reforma Airport,-38.7306,-63.2869,219,SA,AR,AR-B,Bahia Blanca,no,,,BRF,,,
38710,AR-0035,small_airport,Allen Airport,-38.95809937,-67.8035965,951,SA,AR,AR-R,Allen,no,,,ALL,,,
38711,AR-0036,small_airport,Alta Gracia Airport,-31.65139961,-64.39389801,1748,SA,AR,AR-X,Alta Gracia,no,,,AGR,,,
38712,AR-0037,small_airport,Alumine Airport,-38.95029831,-71.04920197,3819,SA,AR,AR-Q,Alumine,no,,,ALU,,,
38713,AR-0038,small_airport,Alvear Airpark,-33.0467,-60.5969,85,SA,AR,AR-S,Rosario,no,,,SA43,http://www.aeroclubrosario.com/,,"Aeroparque Rosario, AVA"
38714,AR-0039,small_airport,Alvear Airport,-29.064722,-56.541111,226,SA,AR,AR-W,Corrientes,no,,,AVR,,,
38715,AR-0040,small_airport,Ameghino Airport,-34.845619,-62.482648,360,SA,AR,AR-B,Ameghino,no,SA49,,AMG,,,
38716,AR-0041,small_airport,América Airport,-35.5017,-62.99,347,SA,AR,AR-B,Rivadavia,no,SA52,,RVA,,,Rivadavia Gliding Club
38717,AR-0042,small_airport,Añatuya Airport,-28.47970009,-62.84579849,354,SA,AR,AR-G,Añatuya,no,,,UYA,,,
38718,AR-0043,small_airport,Andacollo Airport,-37.20333481,-70.6966629,3524,SA,AR,AR-Q,Andacollo,no,,,,,,
38719,AR-0044,small_airport,Anibal Brizi Airport,-31.4042,-60.8992,127,SA,AR,AR-S,Esperanza,no,,,EBF,,,
38720,AR-0045,heliport,Arelauquen Heliport,-41.1612,-71.3659,3099,SA,AR,AR-R,San Carlos De Bariloche,no,,,HBA,,,
38721,AR-0046,heliport,Aries Heliport,-52.6831,-68.0419,,SA,AR,AR-V,Santa Cruz,no,,,HES,,,
38722,AR-0047,small_airport,Arrecifes Aeroclub Airport,-34.079724,-60.046412,141,SA,AR,AR-B,Arrecifes,no,,,CIF,,,
38723,AR-0048,small_airport,Arribeños Airport,-34.2228,-61.3858,268,SA,AR,AR-B,Arribeños,no,SA55,,ARB,,,
38724,AR-0049,small_airport,Arroyito/Arcor Airport,-31.42219925,-63.00419998,485,SA,AR,AR-X,Arroyito/Arcor,no,,,ARY,,,
38725,AR-0050,heliport,Austral Heliport,-52.8936,-68.3553,127,SA,AR,AR-V,Rio Cullen,no,,,ULL,,,
38726,AR-0051,heliport,Buenos Aires City Oscar and Juan Gálvez Autodrome Heliport,-34.693929,-58.460403,16,SA,AR,AR-C,Buenos Aires,no,,,HAU,,,
38727,AR-0052,small_airport,Presidente Avellaneda Airport,-29.1061,-59.6569,147,SA,AR,AR-S,Avellaneda,no,,,AVL,,,
38728,AR-0053,small_airport,Ayacucho Airport,-37.1639,-58.4719,221,SA,AR,AR-B,Ayacucho,no,SA58,,AYA,,,
38729,AR-0054,heliport,Ayres De Pilar Heliport,-34.4375,-58.7983,45,SA,AR,AR-B,Pilar,no,,,HAP,,,
38730,AR-0055,heliport,Azcarate Irastorza Heliport,-35.1994,-63.6008,416,SA,AR,AR-L,Intendente Alvear,no,,,,,,
38731,AR-0056,small_airport,B&B Servicios Agropecuarios Airport,-32.1147,-61.6328,239,SA,AR,AR-S,Cañada Rosquin,no,,,CBB,,,
38732,AR-0057,heliport,B. Churruca Heliport,-34.6407,-58.4094,19,SA,AR,AR-C,Buenos Aires,no,,,HBC,,,
38733,AR-0058,small_airport,Baradero Airport,-33.821693,-59.492806,95,SA,AR,AR-B,Baradero,no,SA2R,,BDO,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Baradero,
38734,AR-0059,small_airport,Barrancas Airport,-36.77560043,-69.85939789,3481,SA,AR,AR-M,Barrancas,no,,,,,,
38735,AR-0060,small_airport,Basavilbaso Airport,-32.3611,-58.8808,196,SA,AR,AR-E,Basavilbaso,no,,,BAS,,,
38736,AR-0061,small_airport,Batan Airport,-38.0117,-57.6775,203,SA,AR,AR-B,Mar Del Plata,no,SA4H,,MDB,,,
38737,AR-0062,small_airport,Escobar Aeroclub,-34.2986,-58.7989,13,SA,AR,AR-B,Belén de Escobar,no,,,LEN,,,
38738,AR-0063,small_airport,Bellamar Airport,-38.3858,-58.1336,42,SA,AR,AR-B,Miramar,no,,,MBL,,,
38739,AR-0064,closed,Benavidez Airport,-34.388054,-58.663887,13,SA,AR,AR-B,Benavidez,no,,,,,,"DEZ, DEZ"
38740,AR-0065,small_airport,Blondi Airport,-34.61333466,-61.02305603,262,SA,AR,AR-B,Junin,no,,,,,,
38741,AR-0066,small_airport,Gran Ancona Airport,-33.4383,-61.3017,318,SA,AR,AR-S,Bombal,no,,,BOM,,,
38742,AR-0067,small_airport,Bonetti Airport,-27.60416603,-55.86388779,462,SA,AR,AR-N,Posadas,no,,,PBO,,,
38743,AR-0068,small_airport,Pablo Sierra Aeroaplicaciones Airport,-30.9294,-62.0506,328,SA,AR,AR-X,Brinkman,no,,,BPS,,,
38744,AR-0069,heliport,Cabaña San Isidro Labrador Heliport,-34.3783,-58.7883,39,SA,AR,AR-B,Belén De Escobar,no,,,HCI,,,
38745,AR-0070,closed,Cabañas Airport,-32.978152,-58.522496,23,SA,AR,AR-E,Gualeguaychu,no,,,,,,"GLM, GLM"
38746,AR-0071,small_airport,Cabildo Airport,-38.49860001,-61.88439941,521,SA,AR,AR-B,Cabildo,no,,,CBD,,,
44745,AR-0072,heliport,Ituzaingo / Transener S.A. Heliport,-27.5601,-56.6568,233,SA,AR,AR-W,Ituzaingo,no,,,HIT,,https://en.wikipedia.org/wiki/Ituzaing%C3%B3_Yacireta_Airport,
38748,AR-0073,heliport,Cabo Vírgenes Heliport,-52.3278,-68.4092,180,SA,AR,AR-Z,Cabo Vírgenes,no,,,HCV,,,
38749,AR-0074,small_airport,Caleufu Airport,-40.39390182,-70.96330261,2323,SA,AR,AR-Q,Caleufu,no,,,,,,
38750,AR-0075,heliport,Campo De Vuelo Heliport,-31.3689,-64.2636,1515,SA,AR,AR-X,Cordoba,no,,,HMO,,,
38751,AR-0076,small_airport,Canals Airport,-33.5622,-62.8692,387,SA,AR,AR-X,Canals,no,,,CNS,,,
38752,AR-0077,small_airport,Cañada de Gomez Airport,-32.808687,-61.36574,268,SA,AR,AR-S,Cañada de Gomez,no,,,GOM,,,
38753,AR-0078,small_airport,Cañada Rosquin Airport,-32.0994,-61.5839,219,SA,AR,AR-S,Cañada Rosquin,no,,,SQI,,,
38754,AR-0079,small_airport,Cañuelas Airport,-35.1119,-58.7261,98,SA,AR,AR-B,Cañuelas,no,,,CNA,,,
38755,AR-0080,small_airport,Aeroclub Capitan Sarmiento,-34.1639,-59.7311,160,SA,AR,AR-B,Capitan Sarmiento,no,,,CTS,,,CTS
38756,AR-0081,small_airport,Vedia Aeroclub,-34.4817,-61.4903,291,SA,AR,AR-B,Vedia,no,,,VDA,,,
38757,AR-0082,small_airport,Carhue Airport,-37.1942,-62.7814,360,SA,AR,AR-B,Carhue,no,,,HUE,,,
38758,AR-0083,small_airport,Carlos Casares Airport,-35.6328,-61.3842,275,SA,AR,AR-B,Carlos Casares,no,,,CSR,,,
38759,AR-0084,small_airport,Las Ensenadas Airport,-31.45529938,-64.52639771,2394,SA,AR,AR-X,Carlos Paz,no,,,CPZ,,,
38760,AR-0085,small_airport,Carlos Tejedor Airport,-35.4256,-62.4697,308,SA,AR,AR-B,Carlos Tejedor,no,,,TEJ,,,
38761,AR-0086,small_airport,Carmen de Areco Airport,-34.4175,-59.8719,160,SA,AR,AR-B,Carmen de Areco,no,,,CNO,,,
38762,AR-0087,heliport,Casa De Gobierno Heliport,-31.4306,-64.1842,1420,SA,AR,AR-X,Cordoba,no,,,HGC,,,
38763,AR-0088,small_airport,Casilda Airport,-33.0617,-61.21,252,SA,AR,AR-S,Casilda,no,,,ILD,,,
38764,AR-0089,small_airport,Castelli Airport,-36.11000061,-57.86194611,33,SA,AR,AR-B,Castelli,no,,,,,,
38765,AR-0090,small_airport,Castelli Airport,-25.93083382,-60.62805557,364,SA,AR,AR-H,Chaco,no,,,,,,
38766,AR-0091,heliport,Centinela Heliport,-34.5822,-58.3744,42,SA,AR,AR-C,Buenos Aires,no,,,,,,
38767,AR-0092,heliport,Central Nuclear Heliport,-32.2294,-64.44,1738,SA,AR,AR-X,Embalse Rio Tercero,no,,,HCN,,,
38768,AR-0093,heliport,Centro Cívico Grand Bourg Heliport,-24.7806,-65.4514,4132,SA,AR,AR-A,Salta,no,,,HGB,,,
38769,AR-0094,small_airport,Cereales Anahi Ruca Airport,-35.67361069,-63.71805573,455,SA,AR,AR-L,General Pico,no,,,GPF,,,
38770,AR-0095,heliport,Cerro Chapelco Heliport,-40.1981,-71.3211,4281,SA,AR,AR-Q,San Martín De Los Andes,no,,,,,,
38771,AR-0096,small_airport,Chacabuco Airport,-34.6069,-60.4097,226,SA,AR,AR-B,Chacabuco,no,,,UCO,,,
38772,AR-0097,small_airport,Chacharramendi Airport,-37.340599,-65.646698,951,SA,AR,AR-L,Chacharramendi,no,,,CHR,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Chacharramendi,
38773,AR-0098,small_airport,Chajari Airport,-30.7542,-58,173,SA,AR,AR-E,Chajari,no,,,CHJ,,,
38774,AR-0099,small_airport,Chañar Ladeado Airport,-33.3333,-62.0333,367,SA,AR,AR-S,Chañar Ladeado,no,,,CLD,,,
38775,AR-0100,small_airport,Chascomús Airport,-35.542621,-58.052137,32,SA,AR,AR-B,Chascomús,no,,,MUS,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Chascom%C3%BAs,
38776,AR-0101,small_airport,Chivilcoy Airport,-34.9639,-60.0333,173,SA,AR,AR-B,Chivilcoy,no,SA4B,,CHY,,,
38777,AR-0102,small_airport,Cholila Airport,-42.484722,-71.460556,1883,SA,AR,AR-U,Cholila,no,,,CHO,,,
38778,AR-0103,small_airport,Cinco Saltos Airport,-38.801666,-68.037224,1171,SA,AR,AR-R,Cinco Saltos,no,,,,,,
38779,AR-0104,heliport,Citefa Heliport,-34.5575,-58.5056,55,SA,AR,AR-B,Villa Martelli,no,,,HVM,,,
38780,AR-0105,heliport,Ciudad Universitaria Heliport,-31.4406,-64.1894,1443,SA,AR,AR-X,Cordoba,no,,,HCU,,,
38781,AR-0106,heliport,Club Nautico San Isidro Heliport,-34.4614,-58.5003,6,SA,AR,AR-B,San Isidro,no,,,,,,
38782,AR-0107,small_airport,Colón Airport,-33.9231,-61.0461,295,SA,AR,AR-B,Colón,no,,,CON,,,Aeroclub Colón
38783,AR-0108,small_airport,Colon Airport,-32.2614,-58.1556,65,SA,AR,AR-E,Colon,no,,,CLN,,,
38784,AR-0109,heliport,Complejo Llao Llao Heliport,-41.0544,-71.5339,2542,SA,AR,AR-R,San Carlos De Bariloche,no,,,HLL,,,
38785,AR-0110,small_airport,Concepcion Del Uruguay Airport,-32.4519,-58.3058,121,SA,AR,AR-E,Concepcion Del Uruguay,no,,,CDU,,,
38786,AR-0111,small_airport,Concordia Aeroclub Airport,-31.3042,-58.0153,131,SA,AR,AR-E,Concordia,no,,,CRD,,,
38787,AR-0112,small_airport,Confluencia Airport,-36.77140045,-69.53859711,4964,SA,AR,AR-M,Confluencia,no,,,,,,
38788,AR-0113,small_airport,Coronel Dorrego Airport,-38.7411,-61.2561,393,SA,AR,AR-B,Coronel Dorrego,no,,,DOR,,,
38789,AR-0114,small_airport,Coronel Pringles Airport,-38.00666809,-61.33194351,810,SA,AR,AR-B,Coronel Pringles,no,SABP,,PRI,,,
38790,AR-0115,small_airport,Coronel Vidal Airport,-37.4689,-57.7669,85,SA,AR,AR-B,Coronel Vidal,no,,,VDL,,,
38791,AR-0116,small_airport,Corral De Bustos Airport,-33.2811,-62.1514,393,SA,AR,AR-X,Corral de Bustos,no,,,BTS,,,
38792,AR-0117,small_airport,Santa María Airport,-31.2861,-64.455299,2296,SA,AR,AR-X,Cosquin,no,,,CQN,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_Santa_Mar%C3%ADa_de_Punilla,
38793,AR-0118,small_airport,Cruz Alta Airport,-33.0078,-61.8369,318,SA,AR,AR-X,Cruz Alta,no,,,ALT,,,
38794,AR-0119,small_airport,Curuzu Cuatia Aeroclub Airport,-29.7789,-58.0958,262,SA,AR,AR-W,Curuzu Cuatia,no,,,CZU,,,
38795,AR-0120,heliport,D.P.A.O. Heliport,-34.9597,-57.8928,62,SA,AR,AR-B,La Plata,no,,,HLP,,,
38796,AR-0121,small_airport,Fumigaciones Rodriguez Airport,-36.590491,-61.774888,371,SA,AR,AR-B,Daireaux,no,SAE3,,DFR,,,
38797,AR-0122,small_airport,Darregueira Airport,-37.71279907,-63.16189957,649,SA,AR,AR-B,Darregueira,no,,,DAR,,,
38798,AR-0123,heliport,Darsena Sur Heliport,-34.6278,-58.3515,16,SA,AR,AR-C,Buenos Aires,no,,,HDA,,,
38799,AR-0124,small_airport,Dean Funes Airport,-30.37919998,-64.37969971,2259,SA,AR,AR-X,Dean Funes,no,,,FUN,,,
38800,AR-0125,small_airport,Diamante Airport,-32.0161,-60.5825,246,SA,AR,AR-E,Diamante,no,,,DTE,,,
38801,AR-0126,heliport,Dines (Doctor E. Escudero) Heliport,-34.57257,-58.40045,19,SA,AR,AR-C,Buenos Aires,no,,,HDI,,,
42802,AR-0127,small_airport,Agrocelta Servicios Aereos Airport,-33.8867,-60.8628,269,SA,AR,AR-B,Mariano H. Alfonzo,no,,,AGC,,,
38803,AR-0128,small_airport,Saavedra Airport,-37.750242,-62.33425,1040,SA,AR,AR-B,Saavedra,no,,,DRA,,,
38804,AR-0129,heliport,Ecodyma S.C.A. Heliport,-34.9408,-57.9919,45,SA,AR,AR-B,La Plata,no,,,HEC,,,
38805,AR-0130,small_airport,Eduardo Castex Airport,-35.8805542,-64.27388763,600,SA,AR,AR-L,Eduardo Castex,no,,,ECX,,,
38806,AR-0131,small_airport,El Alamito Airport,-37.27361298,-70.38972473,3576,SA,AR,AR-Q,El Alamito,no,,,,,,
38807,AR-0132,small_airport,Establecimiento El Araza Airport,-36.7756,-57.6414,305,SA,AR,AR-B,Maipu,no,,,HZA,,,
38808,AR-0133,heliport,El Capricho Heliport,-34.2325,-59.3158,98,SA,AR,AR-B,Chenaut,no,,,HCO,,,
38809,AR-0134,small_airport,El Corcovado Airport,-43.53359985,-71.48470306,1968,SA,AR,AR-U,El Corcovado - Esquel,no,,,,,,
38810,AR-0135,small_airport,El Gaucho Airport,-32.6294,-61.5444,344,SA,AR,AR-S,Las Parejas,no,,,EGO,,,
38811,AR-0136,balloonport,El Manantial Airport,-35.1943,-58.3594,49,SA,AR,AR-B,Coronel Brandsen,no,,,EML,,,
38812,AR-0137,small_airport,El Pajaro Airport,-34.823537,-58.316307,52,SA,AR,AR-B,Florencio Varela,no,,,FVA,https://www.facebook.com/pages/Aerodromo-El-Pajaro/487105338046291,,
38813,AR-0138,small_airport,El Pampero Airport,-36.59280014,-64.18669891,583,SA,AR,AR-L,Santa Rosa,no,,,ELP,,,
38814,AR-0139,small_airport,El Trebol Airport,-32.2153,-61.7161,301,SA,AR,AR-S,El Trebol,no,SAFT,,ETB,,,
38815,AR-0140,closed,Elizalde Airport,-34.975122,-57.963396,22,SA,AR,AR-B,La Plata,no,,,,,,"ELZ, ELZ"
38816,AR-0141,small_airport,Esperanza Airport,-31.4736,-60.8447,124,SA,AR,AR-S,Esperanza,no,,,EPZ,,,
38817,AR-0142,small_airport,Esquina Airport,-30.0489,-59.5353,127,SA,AR,AR-W,Esquina,no,,,ESN,,,
38818,AR-0143,small_airport,Estancia Don Roberto Airport,-34.00139999,-65.36689758,1430,SA,AR,AR-D,Villa Mercedes,no,,,ERT,,,
38819,AR-0144,heliport,Estancia Haychol Heliport,-38.6481,-70.6775,3447,SA,AR,AR-Q,Las Lajas,no,,,HHL,,,
38820,AR-0145,heliport,Estancia La Candelaria Heliport,-40.0442,-71.3664,2997,SA,AR,AR-Q,San Martin De Los Andes,no,,,HCD,,,
38821,AR-0146,heliport,Estancia La Chacota Heliport,-35.9133,-62.6417,295,SA,AR,AR-B,Trenque Lauquen,no,,,HTL,,,
38822,AR-0147,small_airport,Estancia La Choza Airport,-30.5389,-58.2928,236,SA,AR,AR-E,Chajari,no,,,CHC,,,
38823,AR-0148,small_airport,Estancia La Laurita Airport,-44.7761116,-70.19638824,1834,SA,AR,AR-U,Alto Rio Senguerr,no,,,,,,
38824,AR-0149,small_airport,Estancia Llamuco Airport,-38.79944611,-70.4347229,3924,SA,AR,AR-Q,Llamuco,no,,,,,,
38825,AR-0150,small_airport,Estancia Los Cardos Airport,-37.7356,-58.0342,393,SA,AR,AR-B,Balcarce,no,SA2Q,,BLC,,,
38826,AR-0151,small_airport,Estancia Nueva Lubecka Airport,-44.44194412,-70.4422226,2021,SA,AR,AR-U,Jose de San Martin,no,,,,,,
38827,AR-0152,heliport,Estancia Palitue Heliport,-39.8528,-71.0464,2817,SA,AR,AR-Q,Junin De Los Andes,no,,,HJN,,,
38828,AR-0153,small_airport,Estancia San Juan Airport,-29.6028,-58.0281,268,SA,AR,AR-W,Curuzu Cuatia,no,,,HSJ,,,
38829,AR-0154,small_airport,Estancia San Ramón Airport,-50.303495,-69.926057,1226,SA,AR,AR-Z,Santa Cruz,no,,,HSR,,,
38830,AR-0155,small_airport,Estancia Santa Ana Airport,-51.680841,-71.9652,665,SA,AR,AR-Z,El Turbio,no,,,HTS,,,
38831,AR-0156,heliport,Estancia Santa Isabel Heliport,-39.8847,-70.5136,3116,SA,AR,AR-Q,Catan Lil,no,,,HCL,,,
38832,AR-0157,small_airport,Estindher Airport,-33.0931015,-64.42919922,1531,SA,AR,AR-X,Rio Cuarto,no,,,RIE,,,
38833,AR-0158,small_airport,Ezpeleta Airport,-34.7464,-58.2033,9,SA,AR,AR-B,Ezpeleta,no,,,EZP,,,"SA15, Aeroclub Rio de la Plata"
38834,AR-0159,heliport,Finca Las Costas Heliport,-24.7703,-65.4956,4300,SA,AR,AR-A,Salta,no,,,HFC,,,
38835,AR-0160,small_airport,Firmat Aeroclub Airport,-33.4289,-61.5108,344,SA,AR,AR-S,Firmat,no,,,FAE,,,
38836,AR-0161,small_airport,Aeródromo sede del Aeroclub Formosa,-26.3014,-58.2983,229,SA,AR,AR-P,Formosa,no,,,FOR,,,
38837,AR-0162,small_airport,Fortín De Gainza Airport,-34.5494,-63.1225,426,SA,AR,AR-B,Santa Regina,no,,,SRE,,,
38838,AR-0163,heliport,Fuerza Aérea(Edificio Cóndor) Heliport,-34.5858,-58.3681,19,SA,AR,AR-C,Buenos Aires,no,,,HFA,,,
38839,AR-0164,small_airport,Fumigaciones Stadler Airport,-32.5786,-60.9119,121,SA,AR,AR-S,Serodino,no,,,SER,,,
38840,AR-0165,small_airport,Galvez Airport,-32.0322,-61.1758,173,SA,AR,AR-S,Galvez,no,,,VEZ,,,
38841,AR-0166,small_airport,General Alvear Aeroclub Airport,-34.97309875,-67.72360229,1528,SA,AR,AR-M,General Alvear,no,,,GVA,,,
38842,AR-0167,small_airport,General Belgrano Airport,-35.7519,-58.4633,39,SA,AR,AR-B,General Belgrano,no,,,GBE,,,
38843,AR-0168,small_airport,General Deheza Airport,-32.74530029,-63.79579926,898,SA,AR,AR-X,General Deheza,no,,,GDH,,,
38844,AR-0169,small_airport,General La Madrid Airport,-37.226261,-61.279101,560,SA,AR,AR-B,General La Madrid,no,SA6B,,LAM,,,
38845,AR-0170,small_airport,General Las Heras Aeroclub,-34.9206,-58.9164,114,SA,AR,AR-B,General Las Heras,no,,,GLH,,,
38846,AR-0171,small_airport,General Levalle Airport,-34.00388718,-63.93083191,614,SA,AR,AR-X,General Levalle,no,,,LEV,,,
38847,AR-0172,small_airport,General Madariaga Airport,-37.0392,-57.1372,22,SA,AR,AR-B,General Madariaga,no,,,MAD,,,
38848,AR-0173,small_airport,General Pìnedo Airport,-27.3394,-61.2744,298,SA,AR,AR-H,General Pìnedo,no,,,GPO,,,
38849,AR-0174,small_airport,General Pinto Airport,-34.7861,-61.9142,318,SA,AR,AR-B,General Pinto,no,,,PNT,,,
38850,AR-0175,closed,General Rodriguez Airport,-34.497234,-59.037457,98,SA,AR,AR-B,General Rodriguez,no,,,,,,"GRZ, GRZ"
38851,AR-0176,small_airport,Los Toldos Airport,-34.97726,-61.020942,236,SA,AR,AR-B,General Viamonte,no,,,GNV,,,
38852,AR-0177,small_airport,Gobernador Crespo Aeroclub Airport,-30.3878,-60.3656,170,SA,AR,AR-S,Gobernador Crespo,no,,,GCR,,,
38853,AR-0178,small_airport,Gobernador Santillán Airport,-27.90139961,-64.24970245,689,SA,AR,AR-G,Santiago Del Estero,no,,,,,,
38854,AR-0179,small_airport,Gomez Airport,-35.0956,-58.0853,62,SA,AR,AR-B,Gomez,no,,,GOZ,,,
38855,AR-0180,small_airport,Gonzalez Chaves Airport,-38.02949,-60.135654,636,SA,AR,AR-B,Gonzalez Chaves,no,SA6R,,GVZ,,,
38856,AR-0181,small_airport,Goya Aeroclub,-29.1678,-59.2464,124,SA,AR,AR-W,Goya,no,,,GYA,,,
38857,AR-0182,small_airport,Guadalupe Airport,-31.584,-60.668,59,SA,AR,AR-S,Santa Fe,no,,,,,,
38858,AR-0183,small_airport,Gualeguay Airport,-33.10361099,-59.37472153,39,SA,AR,AR-E,Gualeguay,no,,,UAY,,,
38859,AR-0184,small_airport,Agro Aereo Gualeguay Airport,-33.0386,-59.4383,52,SA,AR,AR-E,Gualeguay,no,,,GAA,,,
38860,AR-0185,heliport,Helicenter Heliport,-34.497565,-58.606905,113,SA,AR,AR-B,Don Torcuato,no,,,HLI,,,
38861,AR-0186,heliport,Heliplataforma Am I Heliport,-52.5192,-68.3858,98,SA,AR,AR-Z,Santa Cruz,no,,,HAB,,,
38862,AR-0187,heliport,Heliplataforma Carina/Total Fina ELF,-52.7572,-67.2194,30,SA,AR,AR-V,Santa Cruz,no,,,HRI,,,
38863,AR-0188,heliport,Heliplataforma/Am-2 Heliport,-52.5489,-68.3125,134,SA,AR,AR-Z,Santa Cruz,no,,,HAD,,,
38864,AR-0189,heliport,Heliplataforma/Am3 Heliport,-52.5228,-68.2808,134,SA,AR,AR-Z,Santa Cruz,no,,,HAM,,,
38865,AR-0190,heliport,Heliplataforma/Am5 Heliport,-52.5706,-68.2533,98,SA,AR,AR-Z,Santa Cruz,no,,,HMQ,,,
